ccode,VMAR_Region,GPOP,CPOP,GPRO,LANG,CUSTOM,BELIEF,RELIGS1,RACE,GROUPCON,GC119,GC2,GC6B,GC7,GC10,GC11,AUTLOST,YEARWT,MAGN,PRSTAT,SEPX,SEPKIN,EMIG,DISPLACE,POLDIS,ECDIS,CULPO1,CULPO2,GOJPA,AUTON2,AUTGAIN,AUTPRO,LEGISREP,EXECREP,GUARREP,POLGR,ECGR,CULGR,KINSUP,KINMATSUP,KINPOLSUP,KINMILSUP,STASUP,STAMATSUP,STAPOLSUP,STAMILSUP,NSASUP,NSAMATSUP,NSAPOLSUP,NSAMILSUP,INTRACON,FACTSEV1,FACTSEV2,FACTSEV3,INTERCON,CCGROUPSEV1,CCGROUPSEV2,CCGROUPSEV3,PROT,REB,REPGENCIV
700,0,6,7,0.089,2,0,1,6,3,2,1,1,-1,-1,1,1,5,1,3,3,3,0,0,0,1,1,0,0,3,0,-1,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0
700,0,6,7,0.089,2,0,1,6,3,2,1,1,-1,-1,1,1,5,1,3,3,3,0,0,0,1,1,0,0,3,0,-1,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
700,0,6,7,0.089,2,0,1,6,3,2,1,1,-1,-1,1,1,5,1,3,3,3,0,0,0,1,1,0,0,3,0,-1,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,7,7,0.42,1,0,0,5,0,2,2,1,2,2,3,2,1,5,3,3,0,1,0,0,0,0,0,0,4,0,-1,-1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,2,0,0,1,5,3,0,3,5,0
700,0,7,7,0.42,1,0,0,5,0,2,2,1,2,2,3,2,1,5,3,3,0,1,0,0,0,0,0,0,4,0,-1,-1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,2,0,0,1,5,1,0,3,6,1
700,0,7,7,0.42,1,0,0,5,0,2,2,1,2,2,3,2,1,5,3,3,0,1,1,1,0,0,0,0,4,0,-1,-1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,3,6,1
700,0,6,7,0.27,1,1,0,5,1,2,2,1,2,2,2,3,0.4,5,1,2,0,0,0,0,0,0,0,0,3,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,3,0,0
700,0,6,7,0.27,1,1,0,5,1,2,2,1,2,2,2,3,0.4,5,1,2,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,6,7,0.27,1,1,0,5,1,2,2,1,2,2,2,3,0.4,5,1,2,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,6,7,0.09,2,1,0,5,2,3,2,1,3,3,3,3,1,5,3,3,0,0,0,0,0,0,0,0,4,0,-1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,3,0
700,0,6,7,0.09,2,1,0,5,2,3,2,1,3,3,3,3,1,5,3,3,0,0,0,0,0,0,0,0,4,0,-1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,3,0,0
700,0,6,7,0.09,2,1,0,5,2,3,2,1,3,3,3,3,1,5,3,3,0,0,0,1,0,0,0,0,4,0,-1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0
710,0,6,9,0.0076,0,1,2,5,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,-1,0,0,0,0
710,0,6,9,0.0076,0,1,2,5,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0,6,9,0.0076,0,1,2,5,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0,6,9,0.0065,1,1,2,5,3,3,1,1,3,3,3,3,1.6666666667,3,2,4,3,1,0,0,4,3,3,2,3,0,-1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
710,0,6,9,0.0065,1,1,2,5,3,3,1,1,3,3,3,3,1.6666666667,3,2,4,3,1,0,0,4,3,3,2,3,0,-1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,0,6,9,0.0065,1,1,2,5,3,3,1,1,3,3,3,3,1.6666666667,3,2,4,3,1,0,0,4,3,3,2,3,0,-1,0,0,0,0,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,0,6,9,0.002,1,1,2,8,1,3,1,1,3,3,3,1,1.6666666667,3,2,4,3,0,1,1,4,4,3,0,2,0,-1,0,0,0,0,4,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
710,0,6,9,0.002,1,1,2,8,1,3,1,1,3,3,3,1,1.6666666667,3,2,4,3,0,1,1,4,4,3,0,2,0,-1,0,0,0,0,4,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
710,0,6,9,0.002,1,1,2,8,1,3,1,1,3,3,3,1,1.6666666667,3,2,4,3,0,1,1,4,4,3,0,2,0,-1,0,0,0,0,4,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,0,5,7,0.02,1,1,2,-1,1,2,2,1,2,2,0,0,0.6,5,3,1,3,0,0,0,3,1,0,0,1,0,-1,-1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
713,0,5,7,0.02,1,1,2,-1,1,2,2,1,2,2,0,0,0.6,5,3,1,3,0,0,0,3,1,0,0,1,0,-1,-1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
713,0,5,7,0.02,1,1,2,-1,1,2,2,1,2,2,0,0,0.6,5,3,1,3,0,0,0,3,1,0,0,1,0,-1,-1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713,0,6,7,0.14,0,1,0,10,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,6,7,0.14,0,1,0,10,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,6,7,0.14,0,1,0,10,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,7,7,0.84,0,0,0,-1,0,0,4,0,0,0,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,7,7,0.84,0,0,0,-1,0,0,4,0,0,0,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,7,7,0.84,0,0,0,-1,0,0,4,0,0,0,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,6,7,0.085,0,0,0,-1,0,3,-1,1,3,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,6,7,0.085,0,0,0,-1,0,3,-1,1,3,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,6,7,0.085,0,0,0,-1,0,3,-1,1,3,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,6,9,0.007,1,1,2,5,1,3,2,1,3,3,2,1,2.5,2,3,3,3,1,0,0,4,3,2,0,4,0,-1,0,0,0,0,4,2,1,1,0,0,1,1,1,1,1,-1,0,0,-1,1,1,0,0,1,3,0,0,3,6,1
750,0,6,9,0.007,1,1,2,5,1,3,2,1,3,3,2,1,2.5,2,3,3,3,1,0,0,4,3,2,0,4,0,-1,0,0,0,0,4,2,1,1,0,0,1,1,1,1,1,1,1,0,-1,1,1,0,0,1,3,0,0,3,6,1
750,0,6,9,0.007,1,1,2,5,1,3,2,1,3,3,2,1,2.5,2,3,3,3,1,0,0,4,3,2,0,4,0,-1,0,0,0,0,4,2,1,1,0,0,1,1,1,1,1,-1,0,0,-1,1,1,0,0,1,4,1,0,3,6,1
750,0,8,9,0.125,1,1,2,5,0,0,2,0,0,0,1,3,1,5,3,3,1,0,0,0,3,3,1,0,3,0,-1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
750,0,8,9,0.125,1,1,2,5,0,0,2,0,0,0,1,3,1,5,3,3,1,0,0,0,3,3,1,0,3,0,-1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,3,1,0
750,0,8,9,0.125,1,1,2,5,0,0,2,0,0,0,1,3,1,5,3,3,1,0,0,0,3,3,1,0,3,0,-1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0
750,0,6,9,0.003,1,1,2,3,3,3,2,1,3,3,2,0,0.6,5,3,1,3,1,0,0,2,2,0,0,4,1,1963,-1,1,0,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,5,5,0,2,1,0
750,0,6,9,0.003,1,1,2,3,3,3,2,1,3,3,2,0,0.6,5,3,1,3,1,0,0,2,2,0,0,4,1,1963,-1,1,0,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,5,0,0,3,1,0
750,0,6,9,0.003,1,1,2,3,3,3,2,1,3,3,2,0,0.6,5,3,1,3,1,0,0,2,2,0,0,4,1,1963,-1,1,0,1,4,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,5,0,0,1,5,0,0,3,1,0
750,0,7,9,0.082,1,1,0,10,3,1,1,0,0,0,1,1,2.5,2,3,3,3,1,0,1,1,1,1,0,3,0,-1,0,1,0,1,3,2,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,0,0,0,0,0,2,1,1
750,0,7,9,0.082,1,1,0,10,3,1,1,0,0,0,1,1,2.5,2,3,3,3,1,0,1,1,1,1,0,3,0,-1,0,1,0,1,3,2,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,4,1,3,0,0,3,1,1
750,0,7,9,0.082,1,1,0,10,3,1,1,0,0,0,1,1,2.5,2,3,3,3,1,0,1,1,1,1,0,3,0,-1,0,1,0,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,4,4,1,5,0,0,4,2,0
750,0,7,9,0.019,1,1,2,10,0,3,2,1,3,3,2,1,1,5,3,3,3,0,0,0,0,0,0,0,3,0,-1,0,1,1,1,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0
750,0,7,9,0.019,1,1,2,10,0,3,2,1,3,3,2,1,1,5,3,3,3,0,0,0,0,0,0,0,3,0,-1,0,1,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0
750,0,7,9,0.019,1,1,2,10,0,3,2,1,3,3,2,1,1,5,3,3,3,0,0,0,0,0,0,0,3,0,-1,0,1,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
750,0,5,9,0.0005,1,1,2,3,2,3,3,1,3,3,3,1,0.4,5,1,2,3,0,0,0,0,0,0,0,2,1,1986,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
750,0,5,9,0.0005,1,1,2,3,2,3,3,1,3,3,3,1,0.4,5,1,2,3,0,0,0,0,0,0,0,2,1,1986,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0
750,0,5,9,0.0005,1,1,2,3,2,3,3,1,3,3,3,1,0.4,5,1,2,3,0,0,0,0,0,0,0,2,1,1986,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,6,9,0.001,1,1,0,10,3,3,1,0,0,0,1,1,2,3,3,4,3,0,0,0,2,3,0,0,4,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,2,0
750,0,6,9,0.001,1,1,0,10,3,3,1,0,0,0,1,1,2,3,3,4,3,0,0,0,2,3,0,0,4,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,3,1,0
750,0,6,9,0.001,1,1,0,10,3,3,1,0,0,0,1,1,2,3,3,4,3,0,0,0,2,3,0,0,4,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
750,0,7,9,0.0128,1,1,0,10,2,3,1,1,3,3,0,0,1,5,3,3,3,0,0,0,2,2,0,0,3,0,-1,0,1,0,0,4,2,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,3,0,0,2,5,0
750,0,7,9,0.0128,1,1,0,10,2,3,1,1,3,3,0,0,1,5,3,3,3,0,0,0,2,2,0,0,3,0,-1,0,1,0,0,4,2,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,3,0,0,2,5,0
750,0,7,9,0.0128,1,1,0,10,2,3,1,1,3,3,0,0,1,5,3,3,3,0,0,0,2,2,0,0,3,0,-1,0,1,0,0,4,2,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,2,0,0,1,3,0,0,4,5,1
750,0,6,9,0.002,2,1,-1,10,2,3,1,0,0,0,1,1,0.6,5,3,1,3,0,0,0,1,1,0,0,3,1,2003,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,1,0,0,1,0
750,0,6,9,0.002,2,1,-1,10,2,3,1,0,0,0,1,1,0.6,5,3,1,3,0,0,0,1,1,0,0,3,1,2003,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
750,0,6,9,0.002,2,1,-1,10,2,3,1,0,0,0,1,1,0.6,5,3,1,3,0,0,0,1,1,0,0,3,1,2003,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,1,0
760,0,5,5,0.35,1,1,2,10,1,3,1,1,3,3,2,3,0,0,0,0,0,0,0,0,4,4,2,3,2,0,-1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0,5,5,0.35,1,1,2,10,1,3,1,1,3,3,2,3,0,0,0,0,0,0,0,0,4,4,2,3,2,0,-1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0,5,5,0.35,1,1,2,10,1,3,1,1,3,3,2,3,0,0,0,0,0,0,0,0,4,4,2,3,2,0,-1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,6,8,0.019,2,0,1,7,0,0,-1,0,0,0,1,1,0,3,1,0,0,0,0,0,4,3,3,0,2,0,-1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0
770,0,6,8,0.018,2,0,1,7,0,0,-1,0,0,0,1,1,0,3,1,0,0,0,0,0,4,3,3,0,2,0,-1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0
770,0,6,8,0.018,2,0,1,7,0,0,-1,0,0,0,1,1,0,3,1,0,0,0,0,1,4,3,3,0,2,0,-1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
770,0,6,8,0.0269,1,1,0,5,0,2,2,1,2,2,3,0,1.6666666667,3,3,3,3,0,-1,0,2,2,0,0,3,0,-1,-1,1,1,0,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,0,0,0,0,0,0,3,1,0
770,0,6,8,0.0269,1,1,0,5,0,2,2,1,2,2,3,0,1.6666666667,3,3,3,3,0,-1,1,2,2,0,0,3,0,-1,-1,1,0,0,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,1
770,0,6,8,0.0269,1,1,0,5,0,2,2,1,2,2,3,0,1.6666666667,3,3,3,3,0,-1,2,2,2,0,0,3,0,-1,-1,1,0,0,4,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,0,1,3,0,0,4,5,1
770,0,6,8,0.02,1,0,2,10,0,3,3,0,0,0,1,3,0.6666666667,3,1,2,0,0,0,1,4,4,2,0,1,0,-1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1
770,0,6,8,0.02,1,0,2,10,0,3,3,0,0,0,1,3,0.6666666667,3,1,2,0,0,0,1,4,4,2,0,1,0,-1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
770,0,6,8,0.02,1,0,2,10,0,3,3,0,0,0,1,3,0.6666666667,3,1,2,0,0,0,0,4,4,2,0,1,0,-1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
770,0,7,8,0.16,2,1,0,5,0,3,1,1,2,2,2,2,1.3333333333,3,2,3,3,0,0,1,0,4,0,0,3,0,-1,0,1,1,1,3,2,0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,2,0,1,3,0,0,3,5,1
770,0,7,8,0.16,2,1,0,5,0,3,1,1,2,2,2,2,1.3333333333,3,2,3,3,0,0,1,0,4,0,0,3,0,-1,0,1,1,1,3,2,0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,3,0,1,3,0,0,0,5,1
770,0,7,8,0.16,2,1,0,5,0,3,1,1,2,2,2,2,1.3333333333,3,2,3,3,0,0,1,0,4,0,0,3,0,-1,0,1,1,1,3,2,0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,4,0,1,3,0,0,3,5,1
770,0,7,8,0.141,1,1,0,5,1,3,3,1,3,3,2,1,0,3,1,0,3,0,0,0,3,2,0,1,3,0,-1,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0
770,0,7,8,0.141,1,1,0,5,1,3,3,1,3,3,2,1,0,3,1,0,3,0,0,1,3,2,0,1,3,0,-1,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
770,0,7,8,0.141,1,1,0,5,1,3,3,1,3,3,2,1,0,3,1,0,3,0,0,1,3,2,0,1,3,0,-1,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
770,0,7,8,0.08,2,1,0,5,0,3,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,5,5,0,0,0,0
770,0,7,8,0.08,2,1,0,5,0,3,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,5,0,0,0,0,0
770,0,7,8,0.08,2,1,0,5,0,3,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
771,0,5,8,0.0042,1,1,2,8,1,3,1,1,3,3,3,1,2.5,2,3,3,3,0,0,1,1,1,0,0,3,1,1997,100,-1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,1,0,1,3,0,0,2,1,1
771,0,5,8,0.0042,1,1,2,8,1,3,1,1,3,3,3,1,2.5,2,3,3,3,0,0,1,1,1,0,0,3,1,1997,100,-1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,1,1
771,0,5,8,0.0042,1,1,2,8,1,3,1,1,3,3,3,1,2.5,2,3,3,3,0,0,0,1,1,0,0,3,1,1997,100,-1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,1,0,1,3,0,0,0,1,1
771,0,7,8,0.16,0,1,2,10,0,0,-1,0,0,0,1,2,1,3,1,3,3,0,-1,-1,4,3,0,0,2,0,-1,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
771,0,7,8,0.16,0,1,2,10,0,0,-1,0,0,0,1,2,1,3,1,3,3,0,-1,-1,4,3,0,0,2,0,-1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
771,0,7,8,0.16,0,1,2,10,0,0,-1,0,0,0,1,2,1,3,1,3,3,0,-1,-1,4,3,0,0,2,0,-1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
771,0,5,8,0.002,2,1,0,5,0,0,-1,0,0,0,1,1,1,2,1,2,1,0,0,0,4,4,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0
771,0,5,8,0.002,2,1,0,5,0,0,-1,0,0,0,1,1,1,2,1,2,1,0,0,0,4,4,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
771,0,5,8,0.002,2,1,0,5,0,0,-1,0,0,0,1,1,1,2,1,2,1,0,0,0,4,4,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1
775,0,5,7,0.017,2,1,2,5,3,3,1,1,3,3,2,1,0,3,1,0,3,0,-1,0,4,4,3,3,5,0,-1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,5,7,0.017,2,1,2,5,3,3,1,1,3,3,2,1,0,3,1,0,3,0,0,0,4,4,3,3,5,0,-1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,5,7,0.017,2,1,2,5,3,3,1,1,3,3,2,1,0,3,1,0,3,0,1,0,4,4,3,3,5,0,-1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,6,7,0.036,1,1,2,3,1,1,1,1,1,1,3,1,0.6,5,3,1,3,1,0,1,4,4,3,2,4,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,6,7,0.036,1,1,2,3,1,1,1,1,1,1,3,1,0.6,5,3,1,3,1,0,1,4,4,3,2,4,0,-1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
775,0,6,7,0.036,1,1,2,3,1,1,1,1,1,1,3,1,0.6,5,3,1,3,1,0,1,4,4,3,2,4,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,6,7,0.026,1,1,2,3,1,3,-1,1,3,3,3,1,0.6,5,3,1,3,0,0,1,3,4,2,2,3,0,-1,-1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2,2,2,0,0,0,0,1,0,0
775,0,6,7,0.026,1,1,2,3,1,3,-1,1,3,3,3,1,0.6,5,3,1,3,0,0,0,3,4,2,2,3,0,-1,-1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0
775,0,6,7,0.026,1,1,2,3,1,3,-1,1,3,3,3,1,0.6,5,3,1,3,0,0,0,3,4,2,2,3,0,-1,-1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0
775,0,6,7,0.07,1,1,0,8,0,3,2,1,3,3,2,1,0,3,1,0,3,0,1,2,4,4,2,2,5,0,-1,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,0,0,1,3,0,0,0,5,1
775,0,6,7,0.07,1,1,0,8,0,3,2,1,3,3,2,1,0,3,1,0,3,0,1,2,4,4,2,2,5,0,-1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,1,0,0,0,5,1
775,0,6,7,0.07,1,1,0,8,0,3,2,1,3,3,2,1,0,3,1,0,3,0,1,2,4,4,2,2,5,0,-1,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,1,1,0,0,-1,-1,0,0,0,0,0,0,0,5,1
775,0,5,7,0.02,1,1,0,8,0,3,1,1,3,3,2,1,1,5,3,3,3,0,0,-1,4,4,0,3,3,0,-1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
775,0,5,7,0.02,1,1,0,8,0,3,1,1,3,3,2,1,1,5,3,3,3,0,0,1,4,4,0,3,3,0,-1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1
775,0,5,7,0.02,1,1,0,8,0,3,1,1,3,3,2,1,1,5,3,3,3,0,1,1,4,4,0,3,3,0,-1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
